application_id,client_id,apply_date,amount_requested,product_type,decision_score,decision
6793,3653,2024-05-05,319055.388452604,nano,0.9758550498179361,approved
6795,3654,2024-04-14,550219.4353315672,nano,1.0,approved
6794,3654,2024-06-23,704263.2663069889,micro,0.9768892903007689,approved
6796,3655,2024-05-13,935636.9932814373,nano,0.9671537994270221,approved
6797,3656,2024-03-11,791256.7870840853,micro,1.0,approved
6798,3657,2024-02-13,505999.9636914351,nano,1.0,approved
6799,3657,2024-12-16,610404.9111537521,nano,0.9904604170796381,approved
6802,3658,2024-02-21,495104.96021906147,micro,0.9506274303833501,approved
6801,3658,2024-06-12,434251.08799734694,nano,0.945109691289118,approved
6800,3658,2024-08-26,285072.676441125,reload,1.0,approved
6803,3658,2024-12-25,734447.7950109122,nano,1.0,approved
6805,3659,2024-01-27,703472.8712378914,micro,0.6614186801870371,approved
6804,3659,2024-04-16,968092.621540037,micro,0.8153664585465605,approved
6806,3659,2024-10-14,1172675.6991628017,nano,1.0,approved
6807,3660,2024-06-15,336039.39892808744,nano,1.0,approved
6808,3661,2024-06-26,491937.3585720278,micro,0.9452478338198063,approved
6810,3661,2024-07-31,353632.2803305328,nano,1.0,approved
6809,3661,2024-12-17,322902.1271426274,nano,1.0,approved
6812,3662,2024-03-17,664733.0816915098,nano,1.0,approved
6811,3662,2024-09-11,105561.93704090582,nano,0.9509161437683343,approved
6813,3662,2024-10-28,510777.65090081916,micro,0.9793710121997321,approved
6814,3663,2024-09-27,900046.6464431925,micro,0.9217388252679308,approved
6815,3664,2024-11-12,904192.3846571163,nano,0.9045345815360369,approved
6816,3665,2024-04-27,779302.4651152401,micro,1.0,approved
6817,3666,2024-01-23,379631.9676639645,micro,0.731760334670182,approved
6820,3666,2024-03-22,110720.75784785446,nano,0.8500693026059427,approved
6818,3666,2024-05-10,395328.69321589405,nano,1.0,approved
6819,3666,2024-10-14,657210.9926910582,nano,1.0,approved
6822,3667,2024-02-17,469661.1584450723,micro,0.8245307502280992,approved
6821,3667,2024-08-28,150147.2079099391,nano,0.8524720120456672,approved
6823,3667,2024-12-08,774570.4128348775,nano,1.0,approved
6824,3668,2024-01-12,710726.0320962415,nano,1.0,approved
6825,3669,2024-04-14,581720.3616754024,nano,0.9301860760114458,approved
6828,3670,2024-06-07,409209.8963975875,nano,0.8832348687331191,approved
6827,3670,2024-09-10,926532.6466514836,nano,0.8758674664226183,approved
6826,3670,2024-12-20,444481.25818716304,nano,0.8823958972743042,approved
6829,3671,2024-02-21,858615.6910761051,micro,0.8684614789057952,approved
6830,3671,2024-04-19,916554.783197894,micro,0.7422132527433165,approved
6831,3671,2024-07-20,632811.9042129058,nano,1.0,approved
6832,3672,2024-03-14,274058.5666627551,nano,1.0,approved
6833,3673,2024-11-11,224196.48428453598,micro,1.0,approved
6834,3674,2024-10-20,681579.4389507482,reload,0.947323167645291,approved
6835,3675,2024-01-27,444909.57689302834,micro,0.9394199093305095,approved
6836,3676,2024-03-03,222863.06628549955,reload,0.8075569367061348,approved
6838,3676,2024-05-09,272389.37141022616,micro,0.6701285326368297,approved
6837,3676,2024-08-04,317773.77533347736,nano,0.9703852858102623,approved
6839,3677,2024-06-17,564457.9962403579,micro,1.0,approved
6840,3678,2024-03-04,820854.7921197359,micro,1.0,approved
6841,3678,2024-10-26,367135.64741237625,nano,1.0,approved
6842,3679,2024-06-10,405929.26046030765,nano,0.6485586379161896,approved
6843,3680,2024-04-26,351461.7289912189,nano,0.8949011622892619,approved
6844,3681,2024-06-27,609549.7582782066,nano,1.0,approved
6846,3682,2024-03-18,103569.71872999024,nano,1.0,approved
6845,3682,2024-03-19,447829.1021782354,nano,1.0,approved
6847,3683,2024-10-13,508521.61941315874,micro,0.9813613272387495,approved
6848,3684,2024-09-05,843837.5306700447,nano,1.0,approved
6849,3684,2024-11-18,375949.15696264646,nano,1.0,approved
6850,3685,2024-07-10,1216114.4038051753,micro,0.7150733697011946,rejected
6851,3686,2024-03-20,425835.15648286627,micro,1.0,approved
6852,3686,2024-09-28,1072026.5583274178,reload,1.0,approved
6853,3687,2024-08-03,363961.74591581617,nano,0.8161045001517827,approved
6854,3687,2024-11-16,484925.2740771062,nano,1.0,approved
6855,3688,2024-07-13,356715.1778827042,micro,1.0,approved
6856,3688,2024-10-27,201446.23115314724,nano,1.0,approved
6857,3689,2024-05-21,787296.8328300894,nano,1.0,approved
6859,3690,2024-04-16,232576.4034178656,micro,1.0,approved
6860,3690,2024-08-16,354571.89242811187,micro,1.0,approved
6858,3690,2024-11-09,963264.6453300668,nano,1.0,approved
6861,3691,2024-02-08,786738.4398067407,micro,1.0,approved
6862,3691,2024-12-17,784476.7889542729,micro,0.994403376233881,approved
6863,3692,2024-04-09,648603.0094233452,nano,0.9311363755267358,approved
6864,3692,2024-05-20,691126.0227930065,nano,0.9827785610525658,approved
6865,3693,2024-02-18,263151.4640657067,nano,1.0,approved
6866,3694,2024-05-16,987377.3237081898,nano,1.0,approved
6867,3695,2024-02-19,535092.4964449969,micro,1.0,approved
6868,3695,2024-09-23,167651.28035437013,micro,1.0,approved
6869,3696,2024-11-10,100000.0,micro,0.9050901424956667,approved
6870,3697,2024-05-24,386521.5231517079,nano,0.7300205222127497,approved
6872,3698,2024-04-22,277372.0274679834,nano,1.0,approved
6871,3698,2024-11-10,711597.9531703261,nano,0.757454070245042,approved
6873,3699,2024-06-04,673847.444779003,micro,1.0,approved
6876,3700,2024-02-08,324458.1378446757,nano,0.7989359063274251,approved
6878,3700,2024-05-26,600719.6137567721,nano,1.0,approved
6874,3700,2024-07-05,180265.432334824,micro,0.9452033253309557,approved
6877,3700,2024-09-03,455269.83411745116,nano,0.9805610503989766,approved
6875,3700,2024-12-05,609923.9442939139,micro,0.9620858357744226,approved
6879,3701,2024-05-12,973230.4537140045,micro,0.9078054169019087,approved
6881,3702,2024-03-04,330321.4415246667,reload,0.7269255033744485,approved
6880,3702,2024-09-03,547485.4794366835,nano,0.937524611699678,approved
6882,3702,2024-12-08,411663.8682008674,nano,0.9261317850563224,approved
6885,3703,2024-02-14,420470.56599831657,nano,0.8741302631366137,approved
6886,3703,2024-03-19,654603.1168040123,nano,1.0,approved
6884,3703,2024-03-26,100000.0,nano,1.0,approved
6883,3703,2024-04-02,506260.8839798017,nano,1.0,approved
6887,3703,2024-12-11,266525.53881774226,nano,1.0,approved
6888,3704,2024-10-16,449611.1435953449,reload,1.0,approved
6889,3704,2024-11-23,615129.0190897672,nano,1.0,approved
6891,3705,2024-02-10,252114.5737847007,nano,1.0,approved
6890,3705,2024-12-17,572293.5285789183,nano,1.0,approved
6893,3706,2024-04-19,983431.2023418266,nano,0.694617448544187,approved
6892,3706,2024-05-19,806223.0283042114,micro,0.934034884259087,approved
6894,3706,2024-06-13,623967.973223891,micro,0.7234480008084467,approved
6895,3707,2024-06-23,579867.6494444589,reload,1.0,approved
6896,3707,2024-10-29,825355.9316640726,micro,0.923098976444496,approved
6897,3708,2024-02-23,232178.4110235778,nano,0.775792191539998,approved
6898,3708,2024-03-26,258668.35260885797,nano,0.7494503588500028,approved
6899,3709,2024-08-26,551016.9314554478,nano,1.0,approved
6900,3710,2024-01-24,242252.54973545315,nano,1.0,approved
6901,3710,2024-07-13,502575.63636187906,micro,1.0,approved
6904,3711,2024-04-08,480665.72745049035,micro,0.8613972040152745,approved
6903,3711,2024-05-23,334471.1549472176,micro,0.9800189187826673,approved
6902,3711,2024-08-04,831763.1772001543,nano,1.0,approved
6906,3712,2024-08-03,679318.6552537166,nano,0.6590131073906795,approved
6905,3712,2024-09-19,794288.5455243042,reload,0.9821815725101204,approved
6908,3713,2024-01-25,591646.7645911111,micro,0.9477191522039632,approved
6907,3713,2024-10-30,1197979.058289974,nano,0.8443685913990535,approved
6909,3714,2024-12-18,251893.94312955625,micro,1.0,approved
6911,3715,2024-05-23,356397.75162254047,micro,0.8752145623892581,approved
6910,3715,2024-09-26,416851.4315375377,nano,0.6170301252303674,approved
6914,3716,2024-07-06,124213.85476713924,nano,0.981719469040053,approved
6913,3716,2024-07-10,521775.8033576006,nano,1.0,approved
6912,3716,2024-08-22,210725.0448982616,nano,0.9019314888316905,approved
6915,3717,2024-01-23,760973.9852481596,micro,0.7257928779734674,approved
6917,3718,2024-04-29,530797.7537400417,nano,1.0,approved
6916,3718,2024-08-25,408060.7873538743,nano,0.923617703954209,approved
6918,3719,2024-07-19,306908.60900842876,micro,0.8022403536654729,approved
6919,3720,2024-04-05,829968.5992450417,nano,1.0,approved
6920,3721,2024-08-16,530096.682223142,nano,0.9529040808954475,approved
6921,3722,2024-02-11,338793.0541233697,micro,1.0,approved
6922,3723,2024-06-05,509460.3599549679,nano,0.7881282512705382,approved
6924,3724,2024-04-13,292058.2724355585,nano,1.0,approved
6923,3724,2024-12-01,100000.0,nano,1.0,approved
6925,3725,2024-11-27,530610.9450162186,reload,1.0,approved
6926,3725,2024-12-11,314523.54436317796,nano,1.0,approved
6927,3726,2024-11-11,547135.7445894866,micro,1.0,approved
6929,3727,2024-02-01,951505.3946874123,micro,1.0,approved
6931,3727,2024-09-13,495887.62539697444,nano,0.9352179709965056,approved
6930,3727,2024-11-25,737065.1476194414,nano,1.0,approved
6928,3727,2024-12-11,619753.6724333966,nano,0.9840541785129755,approved
6932,3728,2024-01-06,712241.0419876983,micro,1.0,approved
6934,3728,2024-01-06,494577.8891929279,reload,1.0,approved
6933,3728,2024-06-02,819958.5755739128,micro,0.9740506459305002,approved
6935,3728,2024-07-14,584260.3821138279,nano,1.0,approved
6936,3728,2024-10-17,685055.7734148192,micro,1.0,approved
6937,3729,2024-08-22,593237.0157214178,nano,1.0,approved
6939,3730,2024-02-02,524891.5251313188,nano,0.9555772644705348,approved
6938,3730,2024-03-27,462730.31343211216,nano,0.7952623355029425,approved
6942,3731,2024-07-05,643933.7629172277,micro,0.6663427027866673,approved
6940,3731,2024-08-15,892897.4721857861,nano,0.8855344144374959,approved
6941,3731,2024-08-17,667247.3637782105,micro,1.0,approved
6943,3732,2024-01-08,245164.5989887045,reload,1.0,approved
6944,3733,2024-02-14,592181.7527788823,nano,0.5881347156527222,rejected
6945,3734,2024-01-16,669416.0600722792,micro,0.8985187964844986,approved
6946,3735,2024-02-19,315315.02740468417,nano,1.0,approved
6947,3736,2024-07-17,620644.7983720065,nano,1.0,approved
6948,3737,2024-07-20,100000.0,nano,0.9174014919791029,approved
6949,3738,2024-08-16,259084.84264532506,micro,0.8457996177747293,approved
6950,3738,2024-11-27,833954.9433139993,reload,0.8920685477605657,approved
6951,3739,2024-07-13,625121.9193926194,nano,1.0,approved
6952,3739,2024-09-26,915156.3072278346,nano,0.9843069869074932,approved
6953,3739,2024-10-06,845801.6432488661,nano,0.9348868900465835,approved
6954,3740,2024-12-08,485448.4826259745,nano,1.0,approved
6955,3741,2024-09-26,994460.2002051674,nano,1.0,approved
6956,3742,2024-08-24,1006922.3143195279,micro,0.7614677368524632,approved
6958,3743,2024-08-18,613178.5264157403,micro,0.9605794138574679,approved
6957,3743,2024-11-09,782215.5970590095,reload,1.0,approved
6959,3744,2024-01-27,618092.7549177413,micro,1.0,approved
6960,3745,2024-06-19,247498.77794207318,nano,0.8844634163186039,approved
6962,3746,2024-01-26,456639.38482888084,nano,1.0,approved
6963,3746,2024-08-06,133204.83332586073,nano,1.0,approved
6961,3746,2024-08-16,264144.46001374297,micro,1.0,approved
6965,3747,2024-01-21,403594.16050765,micro,0.7271616272386637,approved
6964,3747,2024-12-24,870851.6167157379,micro,0.7599399167806635,approved
6966,3748,2024-10-29,377409.92639017256,micro,1.0,approved
6967,3749,2024-04-29,691702.5306901376,nano,1.0,approved
6968,3750,2024-03-07,569648.5035214846,nano,1.0,approved
6969,3751,2024-02-27,445441.4307222212,nano,1.0,approved
6971,3752,2024-01-10,535198.8142578311,nano,1.0,approved
6970,3752,2024-03-08,690705.4698282178,nano,0.94516040169933,approved
6972,3752,2024-07-27,187208.9837793343,micro,0.9769135300852624,approved
6973,3752,2024-09-09,667452.4458236025,nano,1.0,approved
6974,3753,2024-04-30,774069.9254517114,nano,0.9302786093076147,approved
6975,3753,2024-07-26,587395.0014155465,nano,0.7191280448897548,approved
6976,3754,2024-06-23,604379.243076035,reload,0.8919213031426108,approved
6979,3755,2024-01-25,226248.30489072518,micro,1.0,approved
6978,3755,2024-06-10,100000.0,nano,1.0,approved
6977,3755,2024-07-04,401827.0810479933,reload,1.0,approved
6980,3756,2024-01-04,440426.2095215256,nano,1.0,approved
6981,3756,2024-01-13,331253.4730253525,reload,1.0,approved
6982,3757,2024-07-29,188649.42027150776,nano,1.0,approved
6983,3757,2024-12-14,292733.6533711088,micro,0.9664244112303548,approved
6986,3758,2024-04-10,559710.4548423633,nano,1.0,approved
6984,3758,2024-07-10,518715.44997234695,micro,1.0,approved
6985,3758,2024-11-07,236274.9370626329,nano,1.0,approved
6987,3758,2024-11-29,430688.46304065065,nano,1.0,approved
6989,3759,2024-05-05,561526.727762672,micro,0.8569311679370678,approved
6988,3759,2024-07-08,928574.9307469302,nano,0.7912107114230087,approved
6991,3760,2024-01-21,457688.9441343018,micro,0.9120399754185533,approved
6990,3760,2024-03-19,645939.2368945434,nano,1.0,approved
6993,3761,2024-06-21,617720.8415392535,reload,0.9432900999650229,approved
6994,3761,2024-08-10,713119.1935851544,nano,0.5410898171041254,rejected
6992,3761,2024-10-27,792765.1703360173,nano,0.93279594328682,approved
6995,3762,2024-08-24,606186.160933376,nano,1.0,approved
6996,3763,2024-02-03,408130.8718385616,nano,0.8985352152068348,approved
6997,3764,2024-04-21,642436.1727945665,nano,1.0,approved
6998,3764,2024-07-10,127448.90296965378,nano,1.0,approved
7000,3765,2024-03-08,535411.3234184384,micro,1.0,approved
7001,3765,2024-04-07,363439.12880220986,nano,1.0,approved
6999,3765,2024-09-10,100000.0,nano,1.0,approved
7002,3766,2024-02-10,223356.51278629276,nano,0.9827267247971,approved
7003,3767,2024-01-19,114285.09995472478,nano,0.8883124769688076,approved
7004,3767,2024-06-23,713114.1685424524,micro,0.8653727707683184,approved
7005,3768,2024-09-04,121374.6001574989,micro,1.0,approved
7006,3769,2024-04-19,606945.678572395,nano,0.678528550686691,approved
7007,3770,2024-02-07,850311.9786869619,nano,0.9325990102135825,approved
7008,3771,2024-01-25,1111431.7828548623,nano,0.741459964574911,approved
7009,3772,2024-02-15,642912.8626897396,nano,1.0,approved
7011,3773,2024-10-10,910890.6460501989,reload,1.0,approved
7010,3773,2024-10-13,860384.9944489411,micro,1.0,approved
7012,3774,2024-02-27,269786.5871914849,micro,1.0,approved
7013,3774,2024-06-19,714458.2540186626,nano,0.8946993549425878,approved
7015,3775,2024-07-31,336725.890060295,micro,0.6508959093668869,rejected
7014,3775,2024-11-02,515383.0307194196,nano,0.5445696596619409,rejected
7017,3776,2024-01-15,751834.0761505256,micro,0.7847285114053911,approved
7018,3776,2024-06-25,306720.5482431344,nano,0.7586856103798465,approved
7016,3776,2024-12-18,311962.6475681851,reload,0.7692884824399697,approved
7019,3777,2024-02-21,243230.64124615077,nano,1.0,approved
7021,3777,2024-02-27,426838.93603229464,nano,1.0,approved
7022,3777,2024-08-03,558784.3939519776,nano,1.0,approved
7020,3777,2024-11-20,729303.7244973442,micro,0.5261421755299056,rejected
7023,3778,2024-10-12,491222.43611151027,micro,0.8366020354489727,approved
7024,3779,2024-02-20,120242.68038697279,nano,1.0,approved
7026,3779,2024-04-10,499287.80800975085,micro,1.0,approved
7025,3779,2024-08-30,162208.79317589168,micro,1.0,approved
7029,3780,2024-06-09,667073.5143906394,micro,0.9892313675572031,approved
7028,3780,2024-07-10,423138.7918446387,nano,0.7368288463269599,approved
7027,3780,2024-12-17,1104652.703384888,micro,0.7457065950530148,approved
7030,3781,2024-02-04,888656.7351758664,nano,1.0,approved
7031,3781,2024-10-25,728837.0779832028,reload,1.0,approved
7032,3782,2024-07-03,697715.4896674538,nano,1.0,approved
7033,3783,2024-01-08,701867.3724054177,nano,0.852830726156118,approved
7034,3783,2024-01-30,560509.191092338,micro,0.9682811096987874,approved
7035,3784,2024-04-05,316958.2444346122,nano,1.0,approved
7037,3785,2024-01-03,965088.8028689176,nano,1.0,approved
7036,3785,2024-02-16,956871.5530875996,nano,0.6107673728023448,approved
7040,3785,2024-04-24,1115256.8346438936,micro,0.6562974125813281,approved
7038,3785,2024-09-19,566261.2857149501,micro,0.9056229829955298,approved
7039,3785,2024-12-07,571508.6296002213,nano,1.0,approved
7041,3786,2024-01-19,726040.3461458784,micro,0.8428489085868103,approved
7042,3786,2024-08-12,796116.9243860377,micro,1.0,approved
7043,3787,2024-03-28,246021.97529664717,micro,1.0,approved
7044,3788,2024-08-26,601956.0334198638,micro,0.9674408671245409,approved
7046,3789,2024-01-29,425046.33218401717,micro,0.6710380226858621,approved
7047,3789,2024-02-12,442907.33544397616,micro,0.8690998503343423,approved
7045,3789,2024-05-05,259549.60804112133,reload,0.7320505888951504,approved
7048,3790,2024-02-06,476706.46107422636,nano,0.8738949721188898,approved
7049,3791,2024-04-10,1136511.0010542907,nano,1.0,approved
7051,3792,2024-03-26,684210.8022170728,nano,0.7357216499373875,approved
7050,3792,2024-10-20,1158291.4613571363,nano,0.6082253405950676,approved
7052,3793,2024-07-30,159913.6246370158,micro,1.0,approved
7053,3794,2024-07-05,777553.4554728047,micro,0.6919784137273466,approved
7054,3795,2024-11-15,446088.448791899,nano,0.8951346329932977,approved
7055,3796,2024-03-27,941846.8151661376,micro,0.8786991464260028,approved
7056,3796,2024-09-23,631553.4684605818,nano,0.7637966253362354,approved
7060,3797,2024-01-28,499688.7007440528,nano,1.0,approved
7058,3797,2024-02-03,495239.60194488795,micro,1.0,approved
7059,3797,2024-08-22,686681.129364753,micro,1.0,approved
7057,3797,2024-09-14,907115.1940294297,nano,0.898494061430373,approved
7061,3798,2024-02-24,477627.7794426829,nano,1.0,approved
7062,3798,2024-04-23,787259.6453393413,micro,1.0,approved
7064,3799,2024-02-17,578080.2598982579,micro,1.0,approved
7066,3799,2024-07-10,639538.5620073699,nano,1.0,approved
7065,3799,2024-09-07,379216.2580234994,nano,0.8188972036668719,approved
7063,3799,2024-10-17,454384.45329074137,micro,0.8865313049533454,approved
7067,3800,2024-03-06,316078.8953360166,nano,0.9755296458364487,approved
7068,3801,2024-08-11,395483.35935321345,nano,1.0,approved
7069,3802,2024-06-14,423976.6411571428,nano,1.0,approved
7070,3802,2024-12-12,575133.0106751755,micro,1.0,approved
7073,3803,2024-02-05,623344.3477114594,micro,1.0,approved
7072,3803,2024-04-20,317320.6371607088,nano,1.0,approved
7071,3803,2024-04-28,547426.9927924422,nano,1.0,approved
7074,3804,2024-09-27,136336.14442486822,nano,0.9265901450735383,approved
7075,3805,2024-11-12,541438.478861997,nano,1.0,approved
7076,3806,2024-04-17,793737.9735864648,nano,1.0,approved
7077,3806,2024-11-22,787185.9280920045,nano,0.9358884508009219,approved
7078,3807,2024-01-12,256673.29201395574,micro,1.0,approved
7079,3808,2024-12-02,259227.83757512533,nano,0.907533614524196,approved
7080,3809,2024-08-19,254821.84029545618,nano,0.8283011635761025,approved
7081,3810,2024-02-04,659133.4718168445,nano,1.0,approved
7083,3810,2024-03-29,197517.676881333,nano,0.853415124925244,approved
7082,3810,2024-12-28,172996.07667921827,micro,1.0,approved
7084,3811,2024-08-08,436997.57716699596,micro,1.0,approved
7086,3812,2024-05-01,742950.5989303165,nano,1.0,approved
7085,3812,2024-07-17,487238.25045778585,micro,1.0,approved
7088,3813,2024-02-15,304385.39507746143,nano,0.9975503036557127,approved
7089,3813,2024-03-10,389169.5153470852,nano,1.0,approved
7087,3813,2024-09-30,421862.47941382136,nano,0.9035144107526334,approved
7091,3814,2024-03-05,339302.5947251405,nano,0.6814262535808646,approved
7090,3814,2024-11-15,291481.9255947861,micro,0.6147254759565774,approved
7093,3815,2024-02-22,732282.890717543,nano,1.0,approved
7092,3815,2024-03-02,338219.1951394149,nano,1.0,approved
7094,3815,2024-07-03,391057.4370565284,nano,1.0,approved
7095,3816,2024-09-01,676102.5300930048,micro,1.0,approved
7096,3817,2024-07-20,333100.8900399331,nano,1.0,approved
7097,3818,2024-08-29,658051.8433502585,nano,1.0,approved
7098,3818,2024-09-02,589130.7686468608,nano,1.0,approved
7099,3819,2024-02-24,803696.4282674621,reload,1.0,approved
7102,3820,2024-01-22,1022524.6501747705,nano,1.0,approved
7100,3820,2024-05-30,560914.1624341974,nano,0.6572902394453131,approved
7101,3820,2024-07-30,655696.3075628651,reload,0.9934270923491101,approved
7103,3821,2024-03-08,160261.00311267952,micro,1.0,approved
7105,3822,2024-03-02,320161.8278546013,micro,1.0,approved
7104,3822,2024-06-16,765305.2550701373,micro,0.996408002280856,approved
7106,3823,2024-11-16,394838.21183097473,nano,0.7983729546104688,approved
7108,3824,2024-01-14,806126.5150964577,reload,0.8134097966192251,approved
7107,3824,2024-04-08,825677.3869968535,nano,1.0,approved
7110,3824,2024-04-13,175995.60884422186,micro,0.9406975386249912,approved
7109,3824,2024-09-18,592668.2370491175,nano,1.0,approved
7111,3825,2024-04-30,100000.0,nano,0.9833120523235219,approved
7114,3826,2024-09-04,712081.6988118563,micro,0.8546865782390602,approved
7113,3826,2024-09-28,100000.0,nano,1.0,approved
7112,3826,2024-12-19,577134.8032746111,nano,0.7706340967771077,approved
7115,3827,2024-07-30,662379.984447326,nano,0.7212332005632929,approved
7116,3828,2024-05-05,291961.5304917225,nano,1.0,approved
7118,3829,2024-06-04,879675.7635956167,nano,0.6834397033424646,approved
7117,3829,2024-08-26,772707.2677958449,nano,0.706223234335237,approved
7119,3830,2024-01-24,577919.9378566544,reload,1.0,approved
7120,3831,2024-04-17,552727.8205200402,nano,0.5473698122397832,rejected
7123,3831,2024-05-06,612233.0480568086,nano,0.7402902933993799,approved
7122,3831,2024-07-28,703874.3459290239,nano,1.0,approved
7121,3831,2024-09-16,244601.59917458723,nano,0.6377886959186337,approved
7124,3832,2024-04-03,882824.9422919237,nano,0.9003295348282101,approved
7125,3832,2024-04-14,524421.0433558924,micro,0.678830123952476,approved
7126,3832,2024-05-25,679614.4120548918,reload,0.8330133865269023,approved
7128,3833,2024-01-15,718810.828045417,nano,1.0,approved
7127,3833,2024-12-23,743808.9700102295,nano,1.0,approved
7130,3834,2024-02-05,547908.3012509908,nano,0.9799687033641211,approved
7129,3834,2024-04-07,100000.0,reload,1.0,approved
7131,3835,2024-01-20,411204.9154618001,micro,1.0,approved
7133,3836,2024-02-23,495230.31311514234,nano,0.9175669236286816,approved
7134,3836,2024-10-22,969410.8697622052,nano,1.0,approved
7132,3836,2024-10-24,100000.0,micro,1.0,approved
7135,3837,2024-08-06,448690.813643494,micro,0.9768177882035513,approved
7138,3837,2024-08-15,553556.7212485564,reload,1.0,approved
7136,3837,2024-12-12,337741.3819644962,nano,0.5886771866785258,approved
7137,3837,2024-12-12,825089.3434239833,micro,0.8026858080457338,approved
7140,3838,2024-02-15,642568.5186168016,micro,1.0,approved
7139,3838,2024-10-14,646021.0705800528,nano,0.5591507698577016,rejected
7141,3839,2024-06-03,199288.45900210823,micro,1.0,approved
7142,3839,2024-09-11,271630.97267540346,nano,1.0,approved
7143,3840,2024-10-01,210053.7138915978,micro,1.0,approved
7144,3841,2024-10-11,859744.8393214252,nano,1.0,approved
7145,3842,2024-01-05,156295.03511058242,micro,0.8357379143409482,approved
7146,3842,2024-01-12,209707.81792840082,micro,1.0,approved
7148,3843,2024-02-21,214552.38518811617,nano,0.8218032510048838,approved
7147,3843,2024-05-17,941834.752764102,reload,0.9485947804430822,approved
7149,3844,2024-01-15,704384.7250047687,reload,1.0,approved
7150,3844,2024-10-16,100000.0,reload,1.0,approved
7151,3845,2024-09-28,884263.1849174162,reload,0.9367662905302008,approved
7152,3846,2024-05-26,322951.7155434615,nano,1.0,approved
7153,3846,2024-07-07,399116.49527514796,nano,1.0,approved
7154,3847,2024-12-09,575580.0925946822,nano,1.0,approved
7155,3848,2024-10-08,586288.1365550415,micro,0.9781122442667987,approved
7157,3849,2024-01-05,340987.9622881393,nano,1.0,approved
7156,3849,2024-11-22,264717.7106439879,micro,1.0,approved
7158,3850,2024-07-29,521407.45650109224,nano,1.0,approved
7160,3851,2024-03-16,648278.7858110183,micro,0.8950358242029072,approved
7159,3851,2024-03-28,422354.0086691633,micro,1.0,approved
7161,3851,2024-12-10,650484.1155878322,micro,0.76719998461675,approved
7162,3852,2024-01-24,410722.59973832837,nano,0.7749810233319605,approved
7163,3853,2024-07-21,559153.0671207744,reload,0.9719885330176,approved
7165,3853,2024-11-23,131613.244800466,nano,1.0,approved
7164,3853,2024-11-28,662542.6351677116,nano,0.8686974833390723,approved
7166,3854,2024-01-08,534508.973428882,nano,1.0,approved
7168,3855,2024-01-16,409333.25335680257,micro,1.0,approved
7167,3855,2024-12-16,703633.8664777381,reload,1.0,approved
7169,3855,2024-12-21,614279.8901717839,nano,1.0,approved
7170,3856,2024-04-27,314231.60973180726,nano,1.0,approved
7171,3856,2024-07-31,558568.4520081079,nano,1.0,approved
7172,3857,2024-05-09,358736.5626695403,micro,0.9155221653748555,approved
7173,3857,2024-06-06,161069.74461484124,nano,1.0,approved
7174,3857,2024-09-28,149781.53442366573,micro,1.0,approved
7176,3858,2024-07-06,661656.7769352532,nano,1.0,approved
7175,3858,2024-07-23,336010.6152529965,micro,1.0,approved
7177,3859,2024-05-16,908053.6922611365,nano,0.7912516903182402,approved
7178,3860,2024-05-27,212888.60717914376,micro,0.6066628010473403,approved
7179,3860,2024-08-22,616521.5025956036,nano,0.8840736617787439,approved
7181,3861,2024-09-19,183549.57538740913,micro,1.0,approved
7180,3861,2024-11-20,298397.16790936305,micro,1.0,approved
7182,3861,2024-12-10,332097.87616901536,nano,1.0,approved
7183,3862,2024-02-11,582416.2079879278,micro,1.0,approved
7184,3863,2024-10-01,326598.18454065424,nano,1.0,approved
7185,3864,2024-01-25,745722.1317238593,nano,0.9292248312981419,approved
7189,3865,2024-04-22,331301.6707692571,nano,0.7503871890950282,approved
7186,3865,2024-05-04,449508.38215212605,nano,0.600606037923207,rejected
7187,3865,2024-10-28,328028.693251803,nano,0.844974596301927,approved
7188,3865,2024-11-04,432059.8711785739,micro,0.8324304782830376,approved
7194,3866,2024-02-08,642441.7549272426,nano,0.7171110194884122,approved
7190,3866,2024-05-25,394047.52876608307,micro,0.921498867438288,approved
7191,3866,2024-06-28,581935.1661974819,nano,0.8135694573451762,approved
7192,3866,2024-07-05,949653.7080539108,nano,0.8002231023561861,approved
7193,3866,2024-09-07,725333.459405979,micro,0.921942889792505,approved
7195,3867,2024-07-15,415300.2670431045,micro,1.0,approved
7196,3868,2024-09-02,500281.32340136654,nano,1.0,approved
7197,3869,2024-01-22,817862.6898472997,reload,1.0,approved
7198,3870,2024-12-28,738127.02744889,nano,0.9034708215887305,approved
7199,3871,2024-03-08,709740.9351090102,micro,0.6581242817046852,approved
7200,3872,2024-06-12,130635.48461881228,nano,0.9472325160285562,approved
7201,3873,2024-06-10,121220.24196479446,micro,0.7544340481110019,approved
7202,3874,2024-05-15,347463.4400510111,nano,1.0,approved
7204,3875,2024-03-12,748773.2888932582,nano,1.0,approved
7203,3875,2024-10-28,799803.702011156,micro,0.9671201085728085,approved
7209,3876,2024-02-10,583948.5889489688,micro,0.9950876982954426,approved
7206,3876,2024-02-12,491192.6938771126,nano,1.0,approved
7207,3876,2024-03-10,355476.293920567,reload,0.9624284266356071,approved
7208,3876,2024-11-16,100000.0,nano,1.0,approved
7205,3876,2024-12-27,832135.5990608484,nano,0.9378108191426336,approved
7211,3877,2024-04-08,208307.93514012208,micro,0.8347869880228993,approved
7210,3877,2024-09-06,668029.0675274091,micro,0.9747531346384292,approved
